activity_id,transaction_type_code,currency,total_amount,first_date,last_date
XM-DAC-46004-44212-013-LN8284,1,USD,30000000.00,2014-07-23,2020-07-07
XM-DAC-46004-44212-013-GRNT0524,2,USD,6000000.00,2023-09-30,2023-09-30
46002-P-MR-BAA-002,2,XDR,123948210.90,2009-12-01,2009-12-01
46002-P-MZ-BAA-001,2,XDR,29232500.69,2004-06-18,2004-06-18
46002-P-MR-BA0-003,2,XDR,57139827.44,2001-06-08,2001-06-08
46002-P-MR-BA0-003,3,XDR,19483827.44,2009-12-31,2009-12-31
46002-P-MR-BA0-003,5,XDR,7007030.34,2009-12-31,2012-12-31
46002-P-MR-BA0-003,6,XDR,19483827.43,2009-03-31,2012-12-31
CA-3-P011888001,2,CAD,16800000.00,2023-03-29,2023-03-29
CA-3-P011888001,3,CAD,11992936.85,2023-03-30,2025-06-30
CA-3-P012537001,2,CAD,3200000.00,2025-02-17,2025-02-17
CA-3-P012537001,3,CAD,750000.00,2025-02-26,2025-02-26
CA-3-P014005001,2,CAD,11150000.00,2025-03-06,2025-03-06
CA-3-P014005001,3,CAD,6000000.00,2025-03-11,2025-08-19
CA-3-P014058001,2,CAD,1698333.00,2025-03-13,2025-03-13
CA-3-P014058001,3,CAD,800000.00,2025-03-24,2025-03-24
CA-3-P014093001,2,CAD,3000000.00,2025-02-26,2025-02-26
CA-3-P014093001,3,CAD,3000000.00,2025-03-11,2025-05-09
CA-3-P015103001,2,CAD,15000000.00,2024-04-19,2024-04-19
CA-3-P015103001,3,CAD,9500000.00,2025-03-18,2025-03-20
DE-1-201266188,2,EUR,15000000.00,2013-07-25,2013-07-25
DE-1-201266188,3,EUR,15000000.00,2016-05-09,2016-05-09
CA-3-D004279001,2,CAD,216570000.00,2019-02-13,2019-02-13
CA-3-P011866001,2,CAD,14765958.00,2023-11-24,2023-11-24
CA-3-P011866001,3,CAD,10338942.00,2023-12-07,2024-12-17
XM-DAC-46004-56210-001-LN4385,2,USD,208738767.40,2023-09-30,2023-09-30
XM-DAC-46004-56210-001-LN4385,3,USD,1264450.66,2023-12-31,2025-08-31
XM-DAC-46004-56210-001-LN4385,5,USD,375615.52,2024-11-30,2025-08-31
46002-P-BJ-F00-005,2,XDR,784637.76,1998-01-13,1998-01-13
46002-P-BJ-F00-005,3,XDR,751419.47,2009-12-31,2009-12-31
XM-DAC-46004-51036-002-GRNT0816,2,USD,5000000.00,2023-09-30,2023-09-30
XM-DAC-46004-51036-002-GRNT0816,3,USD,1573163.57,2021-12-31,2025-08-31
XM-DAC-46004-51036-002-LN4160,2,USD,372848126.40,2023-09-30,2023-09-30
XM-DAC-46004-51036-002-LN4160,3,USD,128398906.87,2021-12-31,2025-08-31
XM-DAC-46004-51036-002-LN4160,5,USD,8309530.57,2022-11-30,2025-08-31
CA-3-M013427001,2,CAD,216570000.00,2010-10-20,2010-10-20
XM-DAC-46004-42285-013-GRNT0454,2,USD,5000000.00,2023-09-30,2023-09-30
XM-DAC-46004-42285-013-GRNT0454,3,USD,350258.81,2015-12-31,2025-06-30
XM-DAC-46004-42285-013-LN8295,2,USD,5000000.00,2023-09-30,2023-09-30
XM-DAC-46004-42285-013-LN8295,3,USD,5000000.00,2015-12-31,2025-06-30
XM-DAC-46004-42285-013-LN8295,6,USD,50000.00,2025-03-31,2025-08-31
XM-DAC-46004-42285-013-LN8295,5,USD,8940.27,2023-10-31,2025-08-31
XM-DAC-46004-42285-013-LN8295,1,USD,5000000.00,2019-06-21,2023-06-01
XM-DAC-46004-54428-001-LN4434,2,USD,414346221.20,2023-09-30,2023-09-30
XM-DAC-46004-54428-001-LN4434,3,USD,640730.84,2024-02-29,2025-08-31
XM-DAC-46004-54428-001-LN4434,5,USD,314716.86,2025-07-31,2025-08-31
CA-3-A034853002,2,CAD,118902.56,2012-03-28,2012-03-28
DE-1-201722032,2,EUR,3500000.00,2018-04-01,2018-04-01
DE-1-201722032,4,EUR,3378177.13,2022-06-09,2022-06-09
NZ-1-ACT-0101273,4,NZD,4600000.00,2020-02-26,2020-09-02
XM-DAC-46004-42266-026-TA9561,2,USD,2000000.00,2023-09-30,2023-09-30
CA-3-P011906001,2,CAD,28725278.00,2023-12-28,2023-12-28
CA-3-P011906001,3,CAD,21114792.41,2024-01-26,2025-03-18
XM-DAC-46004-40190-023-LN2937,2,USD,45000000.00,2023-09-30,2023-09-30
XM-DAC-46004-40190-023-LN2937,3,USD,40814440.38,2013-12-31,2021-01-31
XM-DAC-46004-40190-023-LN2937,6,USD,6574072.75,2021-04-30,2025-08-31
XM-DAC-46004-40190-023-LN2937,5,USD,3197645.28,2014-03-31,2025-08-31
XM-DAC-46004-40190-023-LN2936,2,USD,24000000.00,2023-09-30,2023-09-30
XM-DAC-46004-40190-023-LN2936,3,USD,22307036.78,2013-12-31,2022-07-31
XM-DAC-46004-40190-023-LN2936,6,USD,3578526.07,2021-03-31,2025-08-31
XM-DAC-46004-40190-023-LN2936,5,USD,1743588.02,2014-03-31,2025-08-31
XM-DAC-46004-40190-023-GRNT0316,2,USD,12500000.00,2023-09-30,2023-09-30
XM-DAC-46004-40190-023-GRNT0316,3,USD,8023572.94,2013-12-31,2022-07-31
XI-IATI-EC_INTPA-2023-ACT-61783,2,EUR,6000000,2023-11-13,2023-11-13
CA-3-D000137001,2,CAD,10125000.00,2014-03-17,2014-03-17
CA-3-D000137001,3,CAD,10125000.00,2014-03-26,2018-10-25
DE-1-201721109,2,EUR,6825703.96,2017-12-08,2017-12-08
DE-1-201721109,4,EUR,6816777.48,2021-03-30,2021-03-30
XM-DAC-46004-47084-002-GRNT0501,2,USD,17000000.00,2023-09-30,2023-09-30
CA-3-D000166001,2,CAD,82030000.00,2015-03-19,2015-03-19
CA-3-D000166002,2,CAD,134540000.00,2015-03-19,2015-03-19
DE-1-201820240,2,EUR,10000000.00,2019-04-01,2019-04-01
DE-1-201820240,4,EUR,9950932.91,2024-07-30,2024-07-30
CA-3-P011581001,2,CAD,25000000.00,2023-03-31,2023-03-31
CA-3-P011581001,3,CAD,18750000.00,2023-03-31,2025-02-11
CA-3-P010532002,2,CAD,13125000.00,2023-03-30,2023-03-30
CA-3-P010532002,3,CAD,13125000.00,2023-03-31,2023-03-31
XM-DAC-46004-49450-032-GRNT0939,2,USD,3000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55006-001-TA10033,2,USD,8073396.00,2023-09-30,2023-09-30
CA-3-P005421001,2,CAD,6000000.00,2020-03-06,2020-03-06
CA-3-P005421001,3,CAD,6000000.00,2020-03-06,2024-02-28
CA-3-S065423001,2,CAD,5187061.00,2012-06-14,2012-06-14
CA-3-S065423001,3,CAD,5187061.00,2012-06-20,2018-03-31
CA-3-P011584001,2,CAD,5000000.00,2023-03-30,2023-03-30
CA-3-P011584001,3,CAD,4500000.00,2023-03-31,2024-12-13
XI-IATI-EC_INTPA-2023-ACT-62104,2,EUR,20000000,2023-09-15,2023-09-15
NL-KVK-41155305-GLA,4,EUR,12699191,2016-01-01,2020-01-01
DE-1-201422609,2,EUR,4300000.00,2014-11-01,2014-11-01
DE-1-201422609,4,EUR,4294365.35,2017-02-28,2017-02-28
DE-1-201420819,11,EUR,853384.00,2014-12-04,2014-12-04
DE-1-201420819,2,EUR,12275000.54,2015-01-01,2015-01-01
DE-1-201420819,4,EUR,11324186.76,2018-05-31,2018-05-31
XM-DAC-46004-51381-001-LN4353,2,USD,304087392.10,2023-09-30,2023-09-30
XM-DAC-46004-51381-001-LN4353,5,USD,520254.09,2024-10-31,2025-08-31
CA-3-P015266001,2,CAD,49999.00,2024-12-13,2024-12-13
CA-3-P015266001,3,CAD,47500.00,2024-12-20,2025-06-26
CA-3-A034028001,2,CAD,6995274.74,2010-02-10,2010-02-10
CA-3-A034028001,3,CAD,6995274.74,2010-02-25,2016-03-09
XI-IATI-EC_INTPA-2023-ACT-61699,2,EUR,34000000,2023-11-09,2023-11-09
CA-3-P015266001,2,CAD,49999.00,2024-12-13,2024-12-13
CA-3-P015266001,3,CAD,47500.00,2024-12-20,2025-06-26
XM-DAC-46004-51381-001-LN4353,2,USD,304087392.10,2023-09-30,2023-09-30
XM-DAC-46004-51381-001-LN4353,5,USD,520254.09,2024-10-31,2025-08-31
XI-IATI-EC_INTPA-2023-ACT-61900,2,EUR,50000000,2023-11-14,2023-11-14
XM-DAC-46004-39295-013-LN3550,2,USD,100000000.00,2023-09-30,2023-09-30
XM-DAC-46004-39295-013-LN3550,6,USD,2226927.33,2025-08-31,2025-08-31
XM-DAC-46004-39295-013-LN3550,5,USD,2066101.66,2025-08-31,2025-08-31
XM-DAC-46004-39295-013-LN3551,2,USD,100000000.00,2023-09-30,2023-09-30
XM-DAC-46004-39295-013-LN3551,6,USD,2500000.00,2025-08-31,2025-08-31
XM-DAC-46004-39295-013-LN3551,5,USD,837424.90,2025-08-31,2025-08-31
XM-DAC-46004-56286-001-LN4431,2,USD,200000000.00,2023-09-30,2023-09-30
XM-DAC-46004-56286-001-LN4431,3,USD,50000000.00,2024-07-31,2025-08-31
XM-DAC-46004-56286-001-LN4431,5,USD,1391379.31,2024-12-31,2025-08-31
XM-DAC-46004-56286-001-TA10234,2,USD,150000.00,2023-09-30,2023-09-30
XM-DAC-46004-43319-033-LN8265,2,USD,5000000.00,2023-09-30,2023-09-30
XM-DAC-46004-43319-033-LN8265,3,USD,638976.98,2013-12-31,2024-04-30
XM-DAC-46004-43319-033-LN8265,6,USD,250000.00,2023-04-30,2025-08-31
XM-DAC-46004-43319-033-LN8265,5,USD,13911.65,2022-11-30,2025-08-31
XM-DAC-46004-43319-033-LN8265,1,USD,5000000.00,2014-07-23,2020-07-07
XM-DAC-46004-43319-033-GRNT0335,2,USD,4400000.00,2023-09-30,2023-09-30
XM-DAC-46004-43319-033-GRNT0335,3,USD,120600.39,2013-12-31,2024-04-30
CA-3-D001672001,2,CAD,10000000.01,2015-08-25,2015-08-25
XM-DAC-46004-55197-001-GRNT1000,2,USD,4300000.00,2023-09-30,2023-09-30
XM-DAC-46004-55197-001-LN4553,2,USD,83690000.00,2023-09-30,2023-09-30
XM-DAC-46004-55197-001-LN4553,3,USD,324500.00,2024-12-31,2025-08-31
CA-3-D001623001,2,CAD,4763570.02,2015-06-30,2015-06-30
CA-3-D001623001,3,CAD,4750000.00,2015-08-06,2018-03-27
XM-DAC-46004-42184-022-LN3713,2,USD,20000000.00,2023-09-30,2023-09-30
XM-DAC-46004-52106-001-GRNT0865,2,USD,30000000.00,2023-09-30,2023-09-30
XM-DAC-46004-52106-001-GRNT0865,3,USD,4544236.98,2022-12-31,2025-08-31
XM-DAC-46004-56073-001-GRNT0972,2,USD,20000000.00,2023-09-30,2023-09-30
XM-DAC-46004-56073-001-TA10348,2,USD,1250000.00,2023-09-30,2023-09-30
XM-DAC-46004-56073-001-LN4495,2,USD,10000000.00,2023-09-30,2023-09-30
CA-3-A031006001,2,CAD,9548028.55,2003-07-02,2003-07-02
CA-3-P010532001,2,CAD,250000000.00,2023-03-30,2023-03-30
CA-3-P010532001,3,CAD,250000000.00,2023-03-31,2023-03-31
XI-BRIDGE-6385676864-5321,3,USD,1830685,2015-10-14,2021-09-15
XI-BRIDGE-6385676864-5321,2,USD,2730000,2014-10-13,2014-10-13
CA-3-A033542001,2,CAD,15000000.00,2012-03-28,2012-03-28
CA-3-A033542001,3,CAD,15000000.00,2012-03-29,2014-08-11
DE-1-201320746,2,EUR,10550000.00,2014-07-01,2014-07-01
DE-1-201320746,4,EUR,10548021.72,2018-01-03,2018-01-03
XI-IATI-EC_INTPA-2023-ACT-61571,2,EUR,15000000,2023-05-03,2023-05-03
CA-3-D002768001,2,CAD,20000000.00,2016-02-05,2016-02-05
CA-3-D002768001,3,CAD,20000000.00,2016-02-22,2019-04-10
CA-3-P007598001,2,CAD,2487620.00,2020-07-28,2020-07-28
CA-3-P007598001,3,CAD,2487620.00,2020-08-17,2022-03-31
CA-3-P011234001,2,CAD,11800000.00,2024-03-15,2024-03-15
CA-3-P011234001,3,CAD,3517769.00,2024-03-21,2025-03-03
CA-3-P011234002,2,CAD,3300000.00,2024-03-15,2024-03-15
CA-3-P011234002,3,CAD,1896420.00,2024-03-21,2025-03-03
CA-3-P011116001,2,CAD,10000000.00,2022-03-29,2022-03-29
CA-3-P011116001,3,CAD,8500000.00,2022-03-31,2024-11-19
XM-DAC-46004-54432-001-GRNT0750,2,USD,2500000.00,2023-09-30,2023-09-30
XM-DAC-46004-49430-006-LN4306,2,USD,45000000.00,2023-09-30,2023-09-30
XM-DAC-46004-49430-006-LN4306,3,USD,34900.05,2024-01-31,2025-08-31
XM-DAC-46004-49430-006-LN4306,5,USD,34900.05,2025-03-31,2025-08-31
XM-DAC-46004-49430-006-GRNT0885,2,USD,3000000.00,2023-09-30,2023-09-30
XM-DAC-46004-49430-006-GRNT0886,2,USD,25000000.00,2023-09-30,2023-09-30
XM-DAC-46004-49430-006-LN4307,2,USD,45000000.00,2023-09-30,2023-09-30
XM-DAC-46004-49430-006-LN4307,3,USD,232291.20,2024-01-31,2025-08-31
XM-DAC-46004-49430-006-LN4307,5,USD,5790.59,2025-03-31,2025-08-31
XM-DAC-46004-49430-006-LN8441,2,USD,50200000.00,2023-09-30,2023-09-30
XM-DAC-46004-49430-006-LN8441,3,USD,125339.64,2024-01-31,2025-08-31
XM-DAC-46004-49430-006-LN8441,5,USD,125339.64,2025-03-31,2025-08-31
CA-3-Z020794001,2,CAD,4200000.00,2007-04-02,2007-04-02
CA-3-Z020794001,3,CAD,4200000.00,2007-03-27,2009-05-05
CA-3-P010807001,2,CAD,1000000000.00,2022-03-31,2022-03-31
CA-3-P010807001,3,CAD,1000000000.00,2022-03-31,2024-12-20
CA-3-P011213001,2,CAD,11000000.00,2023-03-24,2023-03-24
CA-3-P011213001,3,CAD,10499369.57,2023-03-28,2025-07-03
CA-3-A034220001,2,CAD,19000000.01,2012-03-28,2012-03-28
CA-3-A034220001,3,CAD,19000000.00,2012-03-30,2016-06-07
CA-3-P010532003,2,CAD,20000000.00,2023-03-30,2023-03-30
CA-3-P010532003,3,CAD,20000000.00,2023-03-31,2023-03-31
CA-3-P011913001,2,CAD,6998905.00,2023-03-22,2023-03-22
CA-3-P011913001,3,CAD,6998905.00,2023-03-27,2025-09-02
GB-GOV-7-EQ,3,GBP,1328723,2021-08-31,2022-03-23
GB-GOV-7-EQ,2,GBP,1323923,2021-04-01,2022-03-18
CA-3-P010814001,2,CAD,1057265.00,2022-02-03,2022-02-03
CA-3-P010814001,3,CAD,1057265.00,2022-02-17,2023-10-24
CA-3-P012350001,2,CAD,6008100.00,2023-03-24,2023-03-24
CA-3-P012350001,3,CAD,6000000.00,2023-03-29,2023-03-29
CA-3-P012350002,2,CAD,24241900.00,2023-03-24,2023-03-24
CA-3-P012350002,3,CAD,3753879.00,2024-12-06,2025-06-09
XM-DAC-46004-46346-002-GRNT0749,2,USD,3000000.00,2023-09-30,2023-09-30
XM-DAC-46004-46346-002-GRNT0749,3,USD,26000.00,2020-12-31,2025-08-31
XM-DAC-46004-55307-001-TA10124,2,USD,1000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55201-001-GRNT0858,2,USD,4000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55307-001-LN4328,2,USD,300000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55307-001-LN4328,3,USD,65906343.76,2023-08-31,2025-08-31
XM-DAC-46004-55307-001-LN4328,5,USD,906343.76,2024-01-31,2025-08-31
XM-DAC-46004-55201-001-LN4237,2,USD,150000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55201-001-LN4237,3,USD,15377039.39,2022-12-31,2025-08-31
XM-DAC-46004-55201-001-LN4237,5,USD,199996.77,2024-04-30,2025-08-31
XM-DAC-46004-55201-001-LN4238,2,USD,96000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55201-001-LN4238,3,USD,9639086.85,2022-12-31,2025-08-31
XM-DAC-46004-55201-001-LN4238,5,USD,676411.19,2023-10-31,2025-08-31
CA-3-P011885001,2,CAD,25012000.00,2023-03-27,2023-03-27
CA-3-P011885001,3,CAD,19382035.00,2023-03-29,2025-01-23
DE-1-201521012,2,EUR,22892420.00,2015-08-19,2015-08-19
DE-1-201521012,4,EUR,22770743.64,2019-12-30,2019-12-30
XM-DAC-46004-49450-032-GRNT0937,2,USD,2000000.00,2023-09-30,2023-09-30
XM-DAC-46004-49450-032-GRNT0937,3,USD,729788.59,2023-12-31,2025-08-31
XM-DAC-46004-49450-042-GRNT1009,2,USD,1840000.00,2023-09-30,2023-09-30
XM-DAC-46004-49450-042-GRNT1008,2,USD,9000000.00,2023-09-30,2023-09-30
CA-3-P010532003,2,CAD,20000000.00,2023-03-30,2023-03-30
CA-3-P010532003,3,CAD,20000000.00,2023-03-31,2023-03-31
XM-DAC-46004-49430-006-LN4307,2,USD,45000000.00,2023-09-30,2023-09-30
XM-DAC-46004-49430-006-LN4307,3,USD,232291.20,2024-01-31,2025-08-31
XM-DAC-46004-49430-006-LN4307,5,USD,5790.59,2025-03-31,2025-08-31
XM-DAC-46004-49430-006-LN8441,2,USD,50200000.00,2023-09-30,2023-09-30
XM-DAC-46004-49430-006-LN8441,3,USD,125339.64,2024-01-31,2025-08-31
XM-DAC-46004-49430-006-LN8441,5,USD,125339.64,2025-03-31,2025-08-31
XM-DAC-46004-49430-006-LN4306,2,USD,45000000.00,2023-09-30,2023-09-30
XM-DAC-46004-49430-006-LN4306,3,USD,34900.05,2024-01-31,2025-08-31
XM-DAC-46004-49430-006-LN4306,5,USD,34900.05,2025-03-31,2025-08-31
XM-DAC-46004-49430-006-GRNT0885,2,USD,3000000.00,2023-09-30,2023-09-30
XM-DAC-46004-49430-006-GRNT0886,2,USD,25000000.00,2023-09-30,2023-09-30
GB-GOV-7-EQ,3,GBP,1328723,2021-08-31,2022-03-23
GB-GOV-7-EQ,2,GBP,1323923,2021-04-01,2022-03-18
CA-3-P010814001,2,CAD,1057265.00,2022-02-03,2022-02-03
CA-3-P010814001,3,CAD,1057265.00,2022-02-17,2023-10-24
CA-3-P012350001,2,CAD,6008100.00,2023-03-24,2023-03-24
CA-3-P012350001,3,CAD,6000000.00,2023-03-29,2023-03-29
CA-3-P012350002,2,CAD,24241900.00,2023-03-24,2023-03-24
CA-3-P012350002,3,CAD,3753879.00,2024-12-06,2025-06-09
CA-3-A034220001,2,CAD,19000000.01,2012-03-28,2012-03-28
CA-3-A034220001,3,CAD,19000000.00,2012-03-30,2016-06-07
CA-3-P011913001,2,CAD,6998905.00,2023-03-22,2023-03-22
CA-3-P011913001,3,CAD,6998905.00,2023-03-27,2025-09-02
XM-DAC-46004-46346-002-GRNT0749,2,USD,3000000.00,2023-09-30,2023-09-30
XM-DAC-46004-46346-002-GRNT0749,3,USD,26000.00,2020-12-31,2025-08-31
CA-3-P011885001,2,CAD,25012000.00,2023-03-27,2023-03-27
CA-3-P011885001,3,CAD,19382035.00,2023-03-29,2025-01-23
DE-1-201521012,2,EUR,22892420.00,2015-08-19,2015-08-19
DE-1-201521012,4,EUR,22770743.64,2019-12-30,2019-12-30
XM-DAC-46004-49450-032-GRNT0937,2,USD,2000000.00,2023-09-30,2023-09-30
XM-DAC-46004-49450-032-GRNT0937,3,USD,729788.59,2023-12-31,2025-08-31
XM-DAC-46004-49450-042-GRNT1009,2,USD,1840000.00,2023-09-30,2023-09-30
XM-DAC-46004-49450-042-GRNT1008,2,USD,9000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55307-001-LN4328,2,USD,300000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55307-001-LN4328,3,USD,65906343.76,2023-08-31,2025-08-31
XM-DAC-46004-55307-001-LN4328,5,USD,906343.76,2024-01-31,2025-08-31
XM-DAC-46004-55201-001-LN4237,2,USD,150000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55201-001-LN4237,3,USD,15377039.39,2022-12-31,2025-08-31
XM-DAC-46004-55201-001-LN4237,5,USD,199996.77,2024-04-30,2025-08-31
XM-DAC-46004-55201-001-LN4238,2,USD,96000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55201-001-LN4238,3,USD,9639086.85,2022-12-31,2025-08-31
XM-DAC-46004-55201-001-LN4238,5,USD,676411.19,2023-10-31,2025-08-31
XM-DAC-46004-55307-001-TA10124,2,USD,1000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55201-001-GRNT0858,2,USD,4000000.00,2023-09-30,2023-09-30
CA-3-M012169001,2,CAD,145080000.00,2007-04-02,2007-04-02
CA-3-A034222001,2,CAD,15117533.12,2013-01-28,2013-01-28
CA-3-M013610001,2,CAD,907634.00,2012-02-20,2012-02-20
CA-3-M013610001,3,CAD,907634.00,2012-02-20,2012-03-13
CA-3-M013099001,2,CAD,70340000.00,2009-04-01,2009-04-01
CA-3-A032547001,2,CAD,18828366.43,2007-12-03,2007-12-03
CA-3-D001628003,2,CAD,5000000.00,2015-03-26,2015-03-26
CA-3-D001628003,3,CAD,5000000.00,2016-02-15,2019-03-05
CA-3-P011079001,2,CAD,8000000.00,2023-03-29,2023-03-29
CA-3-P011079001,3,CAD,3602248.00,2023-03-31,2025-03-05
CA-3-P013350001,2,CAD,10000000.00,2024-03-14,2024-03-14
CA-3-P013350001,3,CAD,10000000.00,2024-03-18,2025-09-23
XM-DAC-46004-49430-005-GRNT0116,2,USD,45000000.00,2023-09-30,2023-09-30
XM-DAC-46004-53059-001-LN4219,2,USD,72000000.00,2023-09-30,2023-09-30
XM-DAC-46004-53059-001-LN4219,3,USD,3181900.99,2022-12-31,2025-08-31
XM-DAC-46004-53059-001-LN4219,5,USD,320232.05,2023-09-30,2025-08-31
XM-DAC-46004-53059-001-LN4220,2,USD,28000000.00,2023-09-30,2023-09-30
XM-DAC-46004-53059-001-LN4220,3,USD,13410640.91,2022-12-31,2025-08-31
XM-DAC-46004-53059-001-LN4220,5,USD,882512.32,2023-09-30,2025-08-31
DE-1-201220979,2,EUR,9841817.33,2013-11-01,2013-11-01
DE-1-201220979,4,EUR,9841817.33,2018-10-31,2018-10-31
GB-GOV-7-AQ-ICPVEG001,1,GBP,2460.91,2025-03-31,2025-03-31
GB-GOV-7-AQ-ICPVEG001,3,GBP,293786.5,2019-01-23,2025-01-31
GB-GOV-7-AQ-ICPVEG001,2,GBP,242276,2016-04-01,2016-04-01
GB-GOV-7-BIOFIN,3,GBP,2000000,2022-03-18,2022-03-18
DE-1-201225184,2,EUR,3900000.00,2013-03-08,2013-03-08
DE-1-201225184,4,EUR,3861517.84,2016-08-11,2016-08-11
DE-1-201122100,2,EUR,12500000.00,2012-08-01,2012-08-01
DE-1-201122100,4,EUR,12306619.92,2021-01-30,2021-01-30
XM-DAC-46004-47274-003-GRNT0550,2,USD,4000000.00,2023-09-30,2023-09-30
XM-DAC-46004-47274-003-GRNT0550,3,USD,-329405.49,2018-06-30,2025-08-31
XM-DAC-46004-47274-003-GRNT0549,2,USD,2000000.00,2023-09-30,2023-09-30
DE-1-201521962,2,EUR,5100000.00,2016-04-01,2016-04-01
DE-1-201521962,4,EUR,5004407.66,2020-10-30,2020-10-30
XM-DAC-46004-44167-013-GRNT0082,2,USD,17890000.00,2023-09-30,2023-09-30
XM-DAC-46004-56283-001-LN4352,2,USD,200000000.00,2023-09-30,2023-09-30
XM-DAC-46004-56283-001-LN4352,3,USD,44029382.04,2024-02-29,2025-08-31
XM-DAC-46004-56283-001-LN4352,5,USD,509919.06,2024-09-30,2025-08-31
CA-3-P011609001,2,CAD,13200000.00,2024-03-06,2024-03-06
CA-3-P011609001,3,CAD,6000000.00,2024-03-12,2024-11-19
XM-DAC-46004-49450-041-GRNT1004,2,USD,15000000.00,2023-09-30,2023-09-30
CA-3-A033020001,2,CAD,4923926.00,2006-06-30,2006-06-30
CA-3-A033020001,3,CAD,4923926.00,2006-07-04,2013-03-28
XM-DAC-46004-55324-001-GRNT6050,2,USD,5000000.00,2023-09-30,2023-09-30
XM-DAC-46004-55324-001-GRNT6050,3,USD,811568.42,2022-12-31,2025-08-31
CA-3-D002581001,2,CAD,12135682.69,2016-09-12,2016-09-12
CA-3-D002581001,3,CAD,11983023.00,2016-11-18,2022-03-15
NL-KVK-40530467-GLA-GH,3,EUR,379646,2016-01-01,2020-12-31
NL-KVK-40530467-GLA-GH,2,EUR,379646,2016-01-01,2020-01-01
NL-KVK-40530467-GLA-GH,1,EUR,425226,2016-01-01,2020-01-01
NL-KVK-40530467-GLA-GH,4,EUR,45579,2016-01-01,2020-12-31
XI-IATI-EC_NEAR-2023-ACT-61933,2,EUR,30500000,2023-09-20,2023-09-20
XM-DAC-46004-54017-001-LN4230,2,USD,59000000.00,2023-09-30,2023-09-30
XM-DAC-46004-54017-001-LN4230,3,USD,14697132.04,2023-04-30,2025-08-31
XM-DAC-46004-54017-001-LN4230,5,USD,96589.45,2024-04-30,2025-08-31
XM-DAC-46004-52045-001-TA6837,2,USD,400000.00,2023-09-30,2023-09-30
CA-3-D001628001,2,CAD,14000000.00,2015-03-26,2015-03-26
CA-3-D001628001,3,CAD,14000000.00,2015-03-31,2019-05-22
XM-DAC-46004-54017-001-LN4230,2,USD,59000000.00,2023-09-30,2023-09-30
XM-DAC-46004-54017-001-LN4230,3,USD,14697132.04,2023-04-30,2025-08-31
XM-DAC-46004-54017-001-LN4230,5,USD,96589.45,2024-04-30,2025-08-31
XM-DAC-46004-52045-001-TA6837,2,USD,400000.00,2023-09-30,2023-09-30
CA-3-D001619001,2,CAD,4440903.88,2015-03-31,2015-03-31
CA-3-D001619001,3,CAD,4307245.00,2015-03-31,2016-07-18
XM-DAC-46004-56283-001-LN4352,2,USD,200000000.00,2023-09-30,2023-09-30
XM-DAC-46004-56283-001-LN4352,3,USD,44029382.04,2024-02-29,2025-08-31
XM-DAC-46004-56283-001-LN4352,5,USD,509919.06,2024-09-30,2025-08-31
XM-DAC-46004-44167-013-GRNT0082,2,USD,17890000.00,2023-09-30,2023-09-30
XI-IATI-EC_NEAR-2023-ACT-61741,2,EUR,7000000,2023-11-07,2023-11-07
XM-DAC-46004-53079-001-LN4209,2,USD,140000000.00,2023-09-30,2023-09-30
XM-DAC-46004-53079-001-LN4209,3,USD,900139.53,2022-12-31,2025-08-31
XM-DAC-46004-53079-001-LN4209,5,USD,1122861.70,2023-06-30,2025-08-31
XI-IATI-EC_INTPA-2023-ACT-61977,2,EUR,7000000,2023-11-29,2023-11-29
XI-IATI-EC_INTPA-2023-ACT-61975,2,EUR,33000000,2023-09-27,2023-12-18
XI-IATI-EC_INTPA-2023-ACT-60734,2,EUR,31000000,2023-04-28,2023-04-28
GB-COH-SC100833-L17-04,1,GBP,1327427.00,2017-12-18,2022-03-31
GB-COH-SC100833-L17-04,3,GBP,423523.3200000000001,2017-11-24,2022-03-31
GB-COH-SC100833-L17-04,4,GBP,282748.97,2017-10-17,2022-03-31
GB-COH-SC100833-L17-04,4,IDR,1165175267.00,2019-10-01,2022-03-31
GB-COH-SC100833-L17-04,4,USD,1422,2017-10-09,2017-10-09
XM-DAC-46004-57311-001-LN4474,2,USD,40000000.00,2023-09-30,2023-09-30
XM-DAC-46004-57311-001-LN4474,3,USD,9600000.00,2024-12-31,2025-08-31
XM-DAC-46004-57311-001-LN4474,5,USD,188037.60,2025-07-31,2025-08-31
XM-DAC-46004-42916-014-LN3089,2,USD,250000000.00,2023-09-30,2023-09-30
XM-DAC-46004-42916-014-LN3089,6,USD,84021000.00,2020-03-31,2025-08-31
XM-DAC-46004-42916-014-LN3089,5,USD,52712395.56,2020-03-31,2025-08-31
XM-DAC-46004-50156-001-LN3487,2,USD,70000000.00,2023-09-30,2023-09-30
XM-DAC-46004-50156-001-LN3487,3,USD,7000000.00,2017-01-31,2025-08-31
