activity_id,default_finance_type_code
XM-DAC-41122-Zambia-4980/A0/05/300/001,110
XM-DAC-41122-Zambia-4980/A0/05/300/002,110
XM-DAC-41122-Zambia-4980/A0/05/300/003,110
XM-DAC-41122-Zambia-4980/A0/06/100/004,110
XM-DAC-41122-Zambia-4980/A0/06/300/001,110
XM-DAC-41122-Zambia-4980/A0/06/300/003,110
XM-DAC-41122-Zimbabwe-6260/A0/06/103/001,110
XM-DAC-41122-Zimbabwe-6260/A0/06/103/002,110
XM-DAC-41122-Zimbabwe-6260/A0/06/103/003,110
XM-DAC-41122-Zimbabwe-6260/A0/06/107/001,110
XM-DAC-41122-Zimbabwe-6260/A0/07/104/001,110
XM-DAC-41122-Zimbabwe-6260/A0/07/104/002,110
XM-DAC-41122-Zimbabwe-6260/A0/07/104/003,110
XM-DAC-41122-Zimbabwe-6260/A0/07/104/004,110
XM-DAC-41122-Zimbabwe-6260/A0/07/105/004,110
XM-DAC-46004-28314-023-LN2440,421
XM-DAC-46004-30292-023-LN2223,421
XM-DAC-46004-31287-013-GRNT3477,110
XM-DAC-46004-31501-013-LN2757,421
XM-DAC-46004-32298-023-LN2323,421
XM-DAC-46004-32298-033-LN2324,421
XM-DAC-46004-32298-043-LN2346,421
XM-DAC-46004-33276-013-LN2311,421
XM-DAC-46004-33356-014-LN2780,421
XM-DAC-46004-34152-013-LN2163,421
XM-DAC-46004-34152-013-LN2164,421
XM-DAC-46004-34339-023-LN2286,421
XM-DAC-46004-34339-023-LN2287,421
XM-DAC-46004-34341-013-LN2269,421
XM-DAC-46004-34418-013-LN2200,421
XM-DAC-46004-34418-025-LN4440,421
XM-DAC-46004-34473-013-LN2207,421
XM-DAC-46004-35182-043-LN3440,421
XM-DAC-46004-35242-013-LN2188,421
XM-DAC-46004-35242-013-LN2189,421
XM-DAC-46004-35340-013-LN2176,421
XM-DAC-46004-36107-013-LN2332,421
XM-DAC-46004-36107-013-LN2333,421
XM-DAC-46004-36352-013-LN2429,421
XM-DAC-46004-36505-013-LN2237,421
XM-DAC-46004-36595-013-LN2328,421
XM-DAC-46004-37049-023-LN2500,421
XM-DAC-46004-37049-023-LN2501,421
XM-DAC-46004-37113-013-GRNT0583,110
XM-DAC-46004-37113-013-GRNT0584,110
XM-DAC-46004-37113-013-LN2769,421
XM-DAC-46004-37113-014-GRNT0583,110
XM-DAC-46004-37113-014-GRNT0584,110
XM-DAC-46004-37139-023-LN2309,421
XM-DAC-46004-37378-013-LN3604,421
XM-DAC-46004-37399-013-GRNT0119,110
XM-DAC-46004-37399-013-LN2463,421
XM-DAC-46004-37399-013-LN2464,421
XM-DAC-46004-37536-013-LN2245,421
XM-DAC-46004-37536-013-LN2246,421
XM-DAC-46004-37597-013-LN2240,421
XM-DAC-46004-37697-013-LN2301,421
XM-DAC-46004-37752-013-LN2282,421
XM-DAC-46004-38164-013-LN2622,421
XM-DAC-46004-38164-013-LN2623,421
XM-DAC-46004-38183-013-GRNT0087,110
XM-DAC-46004-38183-013-LN2368,421
XM-DAC-46004-38272-044-LN4148,421
XM-DAC-46004-38272-045-LN4407,421
XM-DAC-46004-38349-029-LN3948,421
XM-DAC-46004-38411-043-LN3265,421
XM-DAC-46004-38412-023-LN2684,421
XM-DAC-46004-38412-033-LN3755,421
XM-DAC-46004-38594-013-LN2573,421
XM-DAC-46004-38928-014-LN2198,421
XM-DAC-46004-39228-033-LN2420,421
XM-DAC-46004-39295-013-LN3142,421
XM-DAC-46004-39295-013-LN3550,421
XM-DAC-46004-39295-013-LN3551,421
XM-DAC-46004-39305-013-LN2554,421
XM-DAC-46004-39321-013-LN2572,421
XM-DAC-46004-39432-013-LN2542,421
XM-DAC-46004-39603-012-GRNT0034,110
XM-DAC-46004-39631-013-LN2213,421
XM-DAC-46004-39652-023-LN2296,421
XM-DAC-46004-39652-033-LN2408,421
XM-DAC-46004-39653-043-LN2773,421
XM-DAC-46004-40009-013-LN2264,421
XM-DAC-46004-40017-013-LN2494,421
XM-DAC-46004-40043-013-GRNT0230,110
XM-DAC-46004-40043-013-LN2304,421
XM-DAC-46004-40051-013-LN2407,421
XM-DAC-46004-40080-013-LN2741,421
XM-DAC-46004-40080-013-LN3363,421
XM-DAC-46004-40080-013-LN8302,421
XM-DAC-46004-40080-024-LN8291,421
XM-DAC-46004-40156-023-LN2679,421
XM-DAC-46004-40156-033-LN3549,421
XM-DAC-46004-40190-023-GRNT0316,110
XM-DAC-46004-40190-023-LN2936,421
XM-DAC-46004-40190-023-LN2937,421
XM-DAC-46004-40253-023-GRNT0241,110
XM-DAC-46004-40253-023-GRNT0242,110
XM-DAC-46004-40253-023-GRNT0488,110
XM-DAC-46004-40253-023-LN2721,421
XM-DAC-46004-40253-035-GRNT0433,110
XM-DAC-46004-40559-013-LN2462,421
XM-DAC-46004-40625-013-LN2601,421
XM-DAC-46004-40642-013-LN2491,421
XM-DAC-46004-40643-013-LN2526,421
XM-DAC-46004-40683-013-LN2700,421
XM-DAC-46004-40684-013-LN2744,421
XM-DAC-46004-40685-013-LN2838,421
XM-DAC-46004-41116-033-LN2925,421
XM-DAC-46004-41171-022-GRNT0243,110
XM-DAC-46004-41192-013-GRNT0240,110
XM-DAC-46004-41192-013-LN2719,421
XM-DAC-46004-41220-013-LN2957,421
XM-DAC-46004-41414-063-LN3391,421
XM-DAC-46004-41462-013-LN2826,421
XM-DAC-46004-41504-023-LN2713,421
XM-DAC-46004-41504-023-LN2714,421
XM-DAC-46004-41627-023-LN2461,421
XM-DAC-46004-41627-033-LN2596,421
XM-DAC-46004-41627-043-LN2687,421
XM-DAC-46004-41627-053-LN2914,421
XM-DAC-46004-41665-013-LN3389,421
XM-DAC-46004-41900-014-LN2326,421
XM-DAC-46004-41924-014-LN3153,421
XM-DAC-46004-41924-014-LN3154,421
XM-DAC-46004-41926-014-LN2512,421
XM-DAC-46004-41935-014-LN2505,421
XM-DAC-46004-41943-014-LN2435,421
XM-DAC-46004-42010-013-LN2657,421
XM-DAC-46004-42011-013-LN2647,421
XM-DAC-46004-42022-013-LN2694,421
XM-DAC-46004-42161-013-GRNT0284,110
XM-DAC-46004-42161-013-LN2851,421
XM-DAC-46004-42169-013-LN2863,421
XM-DAC-46004-42169-013-LN2864,421
XM-DAC-46004-42169-013-LN4284,421
XM-DAC-46004-42184-022-LN3713,421
XM-DAC-46004-42266-026-TA9561,110
XM-DAC-46004-42267-031-LN3972,421
XM-DAC-46004-42267-034-LN4325,421
XM-DAC-46004-42285-013-GRNT0454,110
XM-DAC-46004-42285-013-LN3311,421
XM-DAC-46004-42285-013-LN8295,421
XM-DAC-46004-42361-013-LN2979,421
XM-DAC-46004-42383-023-LN2606,421
XM-DAC-46004-42391-013-LN2832,421
XM-DAC-46004-42392-013-LN2820,421
XM-DAC-46004-42414-033-LN2879,421
XM-DAC-46004-42414-033-LN2880,421
XM-DAC-46004-42414-043-LN3063,421
XM-DAC-46004-42414-044-LN3273,421
XM-DAC-46004-42417-023-LN2752,421
XM-DAC-46004-42417-033-LN3293,421
XM-DAC-46004-42439-013-LN3060,421
XM-DAC-46004-42439-013-LN3061,421
XM-DAC-46004-42486-016-LN3974,421
XM-DAC-46004-42902-014-LN2417,421
XM-DAC-46004-42916-014-LN3089,421
XM-DAC-46004-42916-014-LN8277,421
XM-DAC-46004-42936-014-LN2627,421
XM-DAC-46004-43023-013-LN2821,421
XM-DAC-46004-43024-013-LN2759,421
XM-DAC-46004-43032-013-LN2802,421
XM-DAC-46004-43049-013-LN2943,421
XM-DAC-46004-43197-013-LN2998,421
XM-DAC-46004-43197-013-LN2999,421
XM-DAC-46004-43207-013-LN8261,421
XM-DAC-46004-43237-013-GRNT0462,110
XM-DAC-46004-43251-025-LN3123,421
XM-DAC-46004-43255-013-LN2768,421
XM-DAC-46004-43281-013-LN2990,421
XM-DAC-46004-43281-013-LN2991,421
XM-DAC-46004-43281-022-GRNT0215,110
XM-DAC-46004-43319-033-GRNT0335,110
XM-DAC-46004-43319-033-LN8265,421
XM-DAC-46004-43319-043-LN2969,421
XM-DAC-46004-43405-026-LN3238,421
XM-DAC-46004-43405-027-LN3291,421
XM-DAC-46004-43405-027-LN3292,421
XM-DAC-46004-43448-013-GRNT0367,110
XM-DAC-46004-43448-013-LN3057,421
XM-DAC-46004-43524-014-LN3000,421
XM-DAC-46004-43901-014-LN2522,421
XM-DAC-46004-43937-014-LN2704,421
XM-DAC-46004-44007-013-LN2915,421
XM-DAC-46004-44019-013-LN2940,421
XM-DAC-46004-44020-013-LN2903,421
XM-DAC-46004-44021-013-LN2901,421
XM-DAC-46004-44022-023-LN3035,421
XM-DAC-46004-44036-013-LN2941,421
XM-DAC-46004-44037-014-LN2980,421
XM-DAC-46004-44058-013-GRNT0212,110
XM-DAC-46004-44058-013-LN2656,421
XM-DAC-46004-44142-013-LN3295,421
XM-DAC-46004-44167-013-GRNT0082,110
XM-DAC-46004-44167-015-LN4107,421
XM-DAC-46004-44212-013-GRNT0524,110
XM-DAC-46004-44212-013-LN3133,421
XM-DAC-46004-44212-013-LN8284,421
XM-DAC-46004-44219-014-GRNT0398,110
XM-DAC-46004-44219-014-GRNT0520,110
XM-DAC-46004-44219-014-LN3139,421
XM-DAC-46004-44219-014-LN3721,421
XM-DAC-46004-44240-014-GRNT0499,110
XM-DAC-46004-44321-013-LN3006,421
XM-DAC-46004-44321-013-LN3007,421
XM-DAC-46004-44426-018-LN3375,421
XM-DAC-46004-44439-013-LN4447,421
XM-DAC-46004-44444-013-GRNT0421,110
XM-DAC-46004-44444-013-LN3225,421
XM-DAC-46004-44444-013-LN3226,421
XM-DAC-46004-44469-013-LN3004,421
XM-DAC-46004-44469-013-LN3005,421
XM-DAC-46004-44914-014-LN2792,421
XM-DAC-46004-44917-014-LN2788,421
XM-DAC-46004-44931-014-LN2678,421
XM-DAC-46004-45022-002-GRNT0420,110
XM-DAC-46004-45022-002-LN3216,421
XM-DAC-46004-45041-002-GRNT0471,110
XM-DAC-46004-45041-002-LN3250,421
XM-DAC-46004-45084-002-LN8258,421
XM-DAC-46004-45207-002-LN4120,421
XM-DAC-46004-45296-006-LN4324,421
XM-DAC-46004-45296-006-LN8449,421
XM-DAC-46004-45296-006-TA10120,110
XM-DAC-46004-45301-002-GRNT0604,110
XM-DAC-46004-45366-004-LN3067,421
XM-DAC-46004-45506-002-LN3003,421
XM-DAC-46004-45507-003-LN3115,421
XM-DAC-46004-45508-002-LN3017,421
XM-DAC-46004-45509-002-LN3022,421
XM-DAC-46004-45923-014-LN2875,421
XM-DAC-46004-46014-002-GRNT0386,110
XM-DAC-46004-46014-002-LN3127,421
XM-DAC-46004-46044-002-GRNT0370,110
XM-DAC-46004-46044-002-GRNT0373,110
XM-DAC-46004-46049-002-LN3262,421
XM-DAC-46004-46050-002-LN3168,421
XM-DAC-46004-46063-002-LN3263,421
XM-DAC-46004-46078-002-LN3054,421
XM-DAC-46004-46093-001-LN2942,421
XM-DAC-46004-46093-004-LN3068,421
XM-DAC-46004-46122-005-GRNT0748,110
XM-DAC-46004-46122-005-LN3995,421
XM-DAC-46004-46135-002-LN3275,421
XM-DAC-46004-46346-002-GRNT0749,110
XM-DAC-46004-46348-003-GRNT0419,110
XM-DAC-46004-46348-003-LN3212,421
XM-DAC-46004-46351-002-GRNT0378,110
XM-DAC-46004-46390-002-LN3330,421
XM-DAC-46004-46418-001-GRNT0376,110
XM-DAC-46004-46418-001-GRNT0956,110
XM-DAC-46004-46418-002-GRNT0956,110
XM-DAC-46004-46421-001-GRNT0379,110
XM-DAC-46004-46421-001-LN3094,421
XM-DAC-46004-46443-002-LN3314,421
XM-DAC-46004-46443-003-LN3315,421
XM-DAC-46004-46453-002-GRNT0493,110
XM-DAC-46004-46453-002-GRNT0548,110
XM-DAC-46004-46453-002-LN3193,421
XM-DAC-46004-46914-014-LN2919,421
XM-DAC-46004-46928-014-LN2986,421
XM-DAC-46004-46934-014-LN2992,421
XM-DAC-46004-47015-001-LN3126,421
XM-DAC-46004-47015-002-LN3321,421
XM-DAC-46004-47015-002-LN3322,421
XM-DAC-46004-47015-003-LN3537,421
XM-DAC-46004-47030-002-LN3281,421
XM-DAC-46004-47036-001-GRNT0361,110
XM-DAC-46004-47037-004-LN3146,421
XM-DAC-46004-47037-004-LN3147,421
XM-DAC-46004-47047-002-LN3400,421
XM-DAC-46004-47048-002-LN3277,421
XM-DAC-46004-47070-002-LN3336,421
XM-DAC-46004-47071-002-LN3450,421
XM-DAC-46004-47084-002-GRNT0501,110
XM-DAC-46004-47101-004-LN4029,421
XM-DAC-46004-47127-002-GRNT0455,110
XM-DAC-46004-47127-002-LN3316,421
XM-DAC-46004-47190-003-LN3328,421
XM-DAC-46004-47190-003-LN3329,421
XM-DAC-46004-47252-002-LN3566,421
XM-DAC-46004-47274-003-GRNT0549,110
XM-DAC-46004-47274-003-GRNT0550,110
XM-DAC-46004-47274-003-LN3590,421
XM-DAC-46004-47274-003-LN3591,421
XM-DAC-46004-47279-002-LN3799,421
XM-DAC-46004-47279-002-LN8367,421
XM-DAC-46004-47282-005-GRNT0545,110
XM-DAC-46004-47282-007-GRNT0742,110
XM-DAC-46004-47282-008-GRNT0634,110
XM-DAC-46004-47282-009-GRNT0769,110
XM-DAC-46004-47356-002-LN4189,421
XM-DAC-46004-47356-002-LN4190,421
XM-DAC-46004-47381-005-LN3626,421
XM-DAC-46004-47913-001-LN3137,421
XM-DAC-46004-47913-002-LN3137,421
XM-DAC-46004-47919-014-LN3130,421
XM-DAC-46004-47929-001-LN3252,421
XM-DAC-46004-48055-002-LN3485,421
XM-DAC-46004-48078-003-LN3420,421
XM-DAC-46004-48078-004-LN3577,421
XM-DAC-46004-48078-005-LN3677,421
XM-DAC-46004-48078-006-LN4271,421
XM-DAC-46004-48102-002-LN3443,421
XM-DAC-46004-48141-001-LN3210,421
XM-DAC-46004-48186-008-LN4342,421
XM-DAC-46004-48186-008-LN4343,421
XM-DAC-46004-48192-001-GRNT0389,110
XM-DAC-46004-48209-001-LN3180,421
XM-DAC-46004-48209-002-LN3176,421
XM-DAC-46004-48209-003-LN3177,421
XM-DAC-46004-48209-004-LN3178,421
XM-DAC-46004-48209-005-LN3179,421
XM-DAC-46004-48209-006-LN3175,421
XM-DAC-46004-48281-001-LN3206,421
XM-DAC-46004-48325-001-LN3246,421
XM-DAC-46004-48346-002-GRNT0514,110
XM-DAC-46004-48346-002-GRNT0515,110
XM-DAC-46004-48409-002-GRNT0579,110
XM-DAC-46004-48409-002-LN8346,421
XM-DAC-46004-48409-003-GRNT0617,110
XM-DAC-46004-48423-001-LN3266,421
XM-DAC-46004-48434-003-GRNT0495,110
XM-DAC-46004-48434-003-LN3430,421
XM-DAC-46004-48434-004-LN4312,421
XM-DAC-46004-48443-002-LN3712,421
XM-DAC-46004-48444-005-LN4094,421
XM-DAC-46004-48444-005-LN4095,421
XM-DAC-46004-49006-003-LN4112,421
XM-DAC-46004-49013-002-GRNT0494,110
XM-DAC-46004-49013-002-LN3422,421
XM-DAC-46004-49021-002-LN3613,421
XM-DAC-46004-49021-002-LN3827,421
XM-DAC-46004-49043-001-LN3303,421
XM-DAC-46004-49043-002-LN3561,421
XM-DAC-46004-49043-003-LN4256,421
XM-DAC-46004-49055-007-LN4057,421
XM-DAC-46004-49056-002-LN3476,421
XM-DAC-46004-49086-001-LN3781,421
XM-DAC-46004-49107-004-LN3718,421
XM-DAC-46004-49107-006-TA9573,110
XM-DAC-46004-49107-009-GRNT0836,110
XM-DAC-46004-49107-009-LN4113,421
XM-DAC-46004-49169-002-GRNT0594,110
XM-DAC-46004-49169-002-LN8348,421
XM-DAC-46004-49177-002-LN4132,421
XM-DAC-46004-49197-002-GRNT0430,110
XM-DAC-46004-49216-002-GRNT0486,110
XM-DAC-46004-49216-002-LN3409,421
XM-DAC-46004-49232-001-LN3356,421
XM-DAC-46004-49240-002-GRNT0643,110
XM-DAC-46004-49240-002-LN3778,421
XM-DAC-46004-49241-001-LN3380,421
XM-DAC-46004-49241-001-LN3383,421
XM-DAC-46004-49253-003-LN3621,421
XM-DAC-46004-49258-002-LN6023,421
XM-DAC-46004-49329-007-LN3978,421
XM-DAC-46004-49329-007-LN3979,421
XM-DAC-46004-49339-001-LN3553,421
XM-DAC-46004-49370-002-LN3734,421
XM-DAC-46004-49419-004-LN4463,421
XM-DAC-46004-49419-004-LN8476,421
XM-DAC-46004-49423-006-LN4039,421
XM-DAC-46004-49423-006-LN4040,421
XM-DAC-46004-49430-005-GRNT0116,110
XM-DAC-46004-49430-006-GRNT0885,110
XM-DAC-46004-49430-006-GRNT0886,110
XM-DAC-46004-49430-006-LN4306,421
XM-DAC-46004-49430-006-LN4307,421
XM-DAC-46004-49430-006-LN8441,421
XM-DAC-46004-49450-007-GRNT0554,110
XM-DAC-46004-49450-008-GRNT0543,110
XM-DAC-46004-49450-008-GRNT0544,110
XM-DAC-46004-49450-008-GRNT0811,110
XM-DAC-46004-49450-008-LN3572,421
XM-DAC-46004-49450-009-GRNT0664,110
XM-DAC-46004-49450-012-GRNT0640,110
XM-DAC-46004-49450-012-GRNT0641,110
XM-DAC-46004-49450-015-GRNT0674,110
XM-DAC-46004-49450-021-GRNT0762,110
XM-DAC-46004-49450-021-GRNT0764,110
XM-DAC-46004-49450-023-GRNT0680,110
XM-DAC-46004-49450-030-GRNT1010,110
XM-DAC-46004-49450-032-GRNT0937,110
XM-DAC-46004-49450-032-GRNT0939,110
XM-DAC-46004-49450-036-GRNT0868,110
XM-DAC-46004-49450-040-GRNT1002,110
XM-DAC-46004-49450-040-GRNT1003,110
XM-DAC-46004-49450-041-GRNT1004,110
XM-DAC-46004-49450-042-GRNT1008,110
XM-DAC-46004-49450-042-GRNT1009,110
XM-DAC-46004-49450-043-GRNT0978,110
XM-DAC-46004-49450-043-GRNT0979,110
XM-DAC-46004-49450-043-GRNT0980,110
XM-DAC-46004-49455-002-GRNT0651,110
XM-DAC-46004-49469-007-LN3775,421
XM-DAC-46004-50020-002-LN3748,421
XM-DAC-46004-50059-002-LN3542,421
XM-DAC-46004-50059-003-LN3943,421
XM-DAC-46004-50088-002-GRNT0611,110
XM-DAC-46004-50088-002-LN3708,421
XM-DAC-46004-50099-002-GRNT0592,110
XM-DAC-46004-50099-002-LN3686,421
XM-DAC-46004-50102-002-LN3684,421
XM-DAC-46004-50130-002-LN3834,421
XM-DAC-46004-50146-001-LN3540,421
XM-DAC-46004-50146-003-LN4091,421
XM-DAC-46004-50156-001-LN3487,421
XM-DAC-46004-50156-001-LN8315,421
XM-DAC-46004-50164-001-LN3463,421
XM-DAC-46004-50165-002-GRNT0573,110
XM-DAC-46004-50165-002-LN3668,421
XM-DAC-46004-50165-002-LN4019,421
XM-DAC-46004-50176-002-GRNT0628,110
XM-DAC-46004-50176-002-LN3742,421
XM-DAC-46004-50195-001-LN3488,421
XM-DAC-46004-50195-001-LN3514,421
XM-DAC-46004-50195-001-LN3515,421
XM-DAC-46004-50195-001-LN3518,421
XM-DAC-46004-50195-001-LN3519,421
XM-DAC-46004-50236-002-GRNT0660,110
XM-DAC-46004-50236-002-GRNT0912,110
XM-DAC-46004-50240-001-GRNT0665,110
XM-DAC-46004-50240-001-LN3828,421
XM-DAC-46004-50273-001-LN3597,421
XM-DAC-46004-50273-001-LN3598,421
XM-DAC-46004-50288-001-LN3589,421
XM-DAC-46004-50288-001-LN3886,421
XM-DAC-46004-50288-001-TA10229,110
XM-DAC-46004-50288-006-LN4424,421
XM-DAC-46004-50288-006-TA10229,110
XM-DAC-46004-50299-001-LN3716,421
XM-DAC-46004-50299-001-TA9597,110
XM-DAC-46004-50322-002-LN3876,421
XM-DAC-46004-50330-001-LN3647,421
XM-DAC-46004-51005-002-LN3704,421
XM-DAC-46004-51034-002-LN3903,421
XM-DAC-46004-51036-002-GRNT0816,110
XM-DAC-46004-51036-002-LN4160,421
XM-DAC-46004-51036-003-GRNT6016,110
XM-DAC-46004-51051-001-LN3729,421
XM-DAC-46004-51073-005-LN4404,421
XM-DAC-46004-51077-002-GRNT0580,110
XM-DAC-46004-51077-003-GRNT0732,110
XM-DAC-46004-51077-003-LN3954,421
XM-DAC-46004-51081-002-GRNT0632,110
XM-DAC-46004-51081-002-LN3746,421
XM-DAC-46004-51114-001-LN4009,421
XM-DAC-46004-51117-003-LN4043,421
XM-DAC-46004-51122-002-LN4548,421
XM-DAC-46004-51122-002-LN4552,421
XM-DAC-46004-51131-003-LN6048,421
XM-DAC-46004-51137-001-LN3683,421
XM-DAC-46004-51137-003-LN3853,421
XM-DAC-46004-51157-001-LN4410,421
XM-DAC-46004-51157-001-LN8463,421
XM-DAC-46004-51181-001-LN3629,421
XM-DAC-46004-51189-001-LN3766,421
XM-DAC-46004-51209-002-LN3653,421
XM-DAC-46004-51209-002-LN3654,421
XM-DAC-46004-51209-002-LN3655,421
XM-DAC-46004-51209-002-LN3656,421
XM-DAC-46004-51249-004-LN6049,421
XM-DAC-46004-51250-001-LN3658,421
XM-DAC-46004-51271-001-GRNT0662,110
XM-DAC-46004-51271-001-GRNT0663,110
XM-DAC-46004-51271-001-GRNT0801,110
XM-DAC-46004-51271-001-GRNT1007,110
XM-DAC-46004-51271-004-GRNT1007,110
XM-DAC-46004-51274-001-LN3669,421
XM-DAC-46004-51274-001-LN3672,421
XM-DAC-46004-51294-001-LN4345,421
XM-DAC-46004-51296-002-LN4366,421
XM-DAC-46004-51308-001-LN3850,421
XM-DAC-46004-51308-004-LN3996,421
XM-DAC-46004-51308-008-LN4402,421
XM-DAC-46004-51308-009-LN4248,421
XM-DAC-46004-51327-001-LN3723,421
XM-DAC-46004-51335-001-GRNT0966,110
XM-DAC-46004-51335-001-LN4490,421
XM-DAC-46004-51366-001-LN3807,421
XM-DAC-46004-51381-001-LN4353,421
XM-DAC-46004-51395-003-LN4025,421
XM-DAC-46004-51418-001-LN3765,421
XM-DAC-46004-51418-001-TA9682,110
XM-DAC-46004-51425-002-LN4210,421
XM-DAC-46004-52026-001-LN3888,421
XM-DAC-46004-52034-001-GRNT0960,110
XM-DAC-46004-52045-001-LN4146,421
XM-DAC-46004-52045-001-TA6837,110
XM-DAC-46004-52090-001-LN3962,421
XM-DAC-46004-52106-001-GRNT0614,110
XM-DAC-46004-52106-001-GRNT0865,110
XM-DAC-46004-52111-001-GRNT0947,110
XM-DAC-46004-52122-001-GRNT0622,110
XM-DAC-46004-52122-001-GRNT0976,110
XM-DAC-46004-52122-002-GRNT0976,110
XM-DAC-46004-52127-001-LN3772,421
XM-DAC-46004-52130-001-GRNT0974,110
XM-DAC-46004-52130-001-LN4501,421
XM-DAC-46004-52155-001-LN4486,421
XM-DAC-46004-52174-002-GRNT0837,110
XM-DAC-46004-52174-002-LN4192,421
XM-DAC-46004-52181-001-LN4168,421
XM-DAC-46004-52195-001-GRNT0741,110
XM-DAC-46004-52195-001-LN3977,421
XM-DAC-46004-52196-001-LN3867,421
XM-DAC-46004-52196-001-LN8376,421
XM-DAC-46004-52196-001-TA9874,110
XM-DAC-46004-52229-001-LN3783,421
XM-DAC-46004-52230-001-LN3987,421
XM-DAC-46004-52234-002-LN4273,421
XM-DAC-46004-52256-012-GRNT0971,110
XM-DAC-46004-52256-012-LN4494,421
XM-DAC-46004-52282-001-LN3928,421
XM-DAC-46004-52282-001-LN8380,421
XM-DAC-46004-52287-001-LN4048,421
XM-DAC-46004-52313-001-GRNT0635,110
XM-DAC-46004-52321-002-LN4523,421
XM-DAC-46004-52322-004-LN4326,421
XM-DAC-46004-53022-001-GRNT0793,110
XM-DAC-46004-53022-001-LN4085,421
XM-DAC-46004-53028-001-LN3880,421
XM-DAC-46004-53045-001-GRNT6018,110
XM-DAC-46004-53045-004-GRNT0889,110
XM-DAC-46004-53049-001-LN4136,421
XM-DAC-46004-53051-001-LN4204,421
XM-DAC-46004-53053-001-LN4070,421
XM-DAC-46004-53059-001-LN4219,421
XM-DAC-46004-53059-001-LN4220,421
XM-DAC-46004-53067-005-LN4196,421
XM-DAC-46004-53077-001-LN4227,421
XM-DAC-46004-53078-001-LN4358,421
XM-DAC-46004-53079-001-LN4209,421
XM-DAC-46004-53080-001-LN4215,421
XM-DAC-46004-53080-001-LN4216,421
XM-DAC-46004-53082-001-GRNT0780,110
XM-DAC-46004-53106-001-LN3852,421
XM-DAC-46004-53109-001-GRNT0810,110
XM-DAC-46004-53120-001-GRNT0842,110
XM-DAC-46004-53120-001-LN4207,421
XM-DAC-46004-53128-001-LN6029,421
XM-DAC-46004-53165-001-LN3881,421
XM-DAC-46004-53165-002-LN4159,421
XM-DAC-46004-53192-001-LN4028,421
XM-DAC-46004-53192-003-LN4024,421
XM-DAC-46004-53199-001-LN4143,421
XM-DAC-46004-53203-001-GRNT0930,110
XM-DAC-46004-53203-001-LN4425,421
XM-DAC-46004-53220-001-LN4164,421
XM-DAC-46004-53223-001-LN4026,421
XM-DAC-46004-53237-001-GRNT0906,110
XM-DAC-46004-53237-001-LN4346,421
XM-DAC-46004-53249-001-LN3874,421
XM-DAC-46004-53258-001-LN4077,421
XM-DAC-46004-53261-001-GRNT0869,110
XM-DAC-46004-53261-001-LN4270,421
XM-DAC-46004-53270-001-LN3902,421
XM-DAC-46004-53283-001-LN4060,421
XM-DAC-46004-53283-001-LN4061,421
XM-DAC-46004-53310-001-LN3891,421
XM-DAC-46004-53315-001-GRNT0778,110
XM-DAC-46004-53324-001-LN3967,421
XM-DAC-46004-53325-001-LN6032,421
XM-DAC-46004-53326-001-LN4036,421
XM-DAC-46004-53340-001-LN3986,421
XM-DAC-46004-53351-001-GRNT6028,110
XM-DAC-46004-53353-002-LN4288,421
XM-DAC-46004-53368-001-GRNT0934,110
XM-DAC-46004-53368-001-LN4429,421
XM-DAC-46004-53389-001-LN4511,421
XM-DAC-46004-53395-001-GRNT0792,110
XM-DAC-46004-53395-001-LN4081,421
XM-DAC-46004-53417-002-GRNT0962,110
XM-DAC-46004-53417-002-GRNT0964,110
XM-DAC-46004-54013-001-LN4075,421
XM-DAC-46004-54014-001-LN4379,421
XM-DAC-46004-54017-001-LN4230,421
XM-DAC-46004-54035-001-LN3904,421
XM-DAC-46004-54047-001-LN4333,421
XM-DAC-46004-54053-001-GRNT0983,110
XM-DAC-46004-54053-001-GRNT0985,110
XM-DAC-46004-54053-001-LN4520,421
XM-DAC-46004-54053-001-LN8485,421
XM-DAC-46004-54056-002-GRNT4141,1100
XM-DAC-46004-54069-001-GRNT6040,110
XM-DAC-46004-54107-001-LN4014,421
XM-DAC-46004-54107-001-LN4109,421
XM-DAC-46004-54123-001-GRNT0808,110
XM-DAC-46004-54123-001-LN4149,421
XM-DAC-46004-54142-001-GRNT0855,110
XM-DAC-46004-54142-001-LN4231,421
XM-DAC-46004-54151-001-LN4030,421
XM-DAC-46004-54172-002-LN4371,421
XM-DAC-46004-54256-001-LN4338,421
XM-DAC-46004-54268-001-LN3966,421
XM-DAC-46004-54269-001-LN3980,421
XM-DAC-46004-54269-002-LN4473,421
XM-DAC-46004-54333-001-LN4008,421
XM-DAC-46004-54335-001-LN6038,421
XM-DAC-46004-54377-001-GRNT6034,110
XM-DAC-46004-54428-001-LN4434,421
XM-DAC-46004-54430-001-GRNT0878,110
XM-DAC-46004-54430-001-LN8434,421
XM-DAC-46004-54430-001-LN8436,421
XM-DAC-46004-54430-001-TA10052,110
XM-DAC-46004-54432-001-GRNT0750,110
XM-DAC-46004-54448-001-LN4590,421
XM-DAC-46004-54452-001-LN4460,421
XM-DAC-46004-55006-001-TA10033,110
XM-DAC-46004-55040-001-LN4399,421
XM-DAC-46004-55044-002-GRNT0929,110
XM-DAC-46004-55044-002-LN4419,421
XM-DAC-46004-55044-002-LN4420,421
XM-DAC-46004-55048-001-LN4369,421
